file,contract,status,error,current_slots,recommended_slots,saved_slots,current_wasted,recommended_wasted,saved_wasted,strategy,imports_removed,functions_removed,modifiers_removed,types_replaced,structs_total,structs_improved,struct_saved_slots
real/sanctuary/contracts/mainnet/00/007f7a6012a5e03f6f388dd9f19fd1d754cfc128_BondFixedTermSDA.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f8F8bA11b75cA7030ed563eb7Ca1A16F966EC_Wrapper.sol,Address,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,102,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f8F8bA11b75cA7030ed563eb7Ca1A16F966EC_Wrapper.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,102,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f8F8bA11b75cA7030ed563eb7Ca1A16F966EC_Wrapper.sol,ERC165,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,102,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f8F8bA11b75cA7030ed563eb7Ca1A16F966EC_Wrapper.sol,ERC721,OK,,7,7,0,0,0,0,DP-bitmask (optim absolut),0,102,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f8F8bA11b75cA7030ed563eb7Ca1A16F966EC_Wrapper.sol,IERC165,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,102,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f8F8bA11b75cA7030ed563eb7Ca1A16F966EC_Wrapper.sol,IERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,102,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f8F8bA11b75cA7030ed563eb7Ca1A16F966EC_Wrapper.sol,IERC721,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,102,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f8F8bA11b75cA7030ed563eb7Ca1A16F966EC_Wrapper.sol,IERC721Metadata,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,102,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f8F8bA11b75cA7030ed563eb7Ca1A16F966EC_Wrapper.sol,IERC721Receiver,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,102,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f8F8bA11b75cA7030ed563eb7Ca1A16F966EC_Wrapper.sol,Ownable,OK,,1,1,0,12,12,0,DP-bitmask (optim absolut),0,102,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f8F8bA11b75cA7030ed563eb7Ca1A16F966EC_Wrapper.sol,Pausable,OK,,1,1,0,31,31,0,DP-bitmask (optim absolut),0,102,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f8F8bA11b75cA7030ed563eb7Ca1A16F966EC_Wrapper.sol,Strings,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,102,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f8F8bA11b75cA7030ed563eb7Ca1A16F966EC_Wrapper.sol,Wrapper,OK,,12,11,1,78,46,32,DP-bitmask (optim absolut),0,102,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f8F8bA11b75cA7030ed563eb7Ca1A16F966EC_Wrapper.sol,wrapperdb,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,102,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f9ec76b84ad65385d89b004fb391c58a37c08_TokenERC20.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007f9FC30540cD396Af627E6B93E4d742E724898_TokenMintERC20Token.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007fa227d5d693f7f29e27b1fa028fd2051ed072_ExchangeRate.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007fe70dc9797c4198528ae43d8195fff82bdc95_BondFixedExpiryTeller.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007fe7c498a2cf30971ad8f2cbc36bd14ac51156_BondFixedExpiryTeller.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007fea2a31644f20b0fe18f69643890b6f878aa6_BondFixedExpirySDA.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007fea32545a39ff558a1367bbbc1a22bc7abefd_BondFixedExpirySDA.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/007fea7a23da99f3ce7ea34f976f32bf79a09c43_BondFixedExpirySDA.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00803bc0fb2c02cd603062a23f8e1adf721e80fd_survivor.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008051e6a1c7f7253443917a569236c12cbbb1d1_WeinerFish.sol,Address,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008051e6a1c7f7253443917a569236c12cbbb1d1_WeinerFish.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008051e6a1c7f7253443917a569236c12cbbb1d1_WeinerFish.sol,ERC165,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008051e6a1c7f7253443917a569236c12cbbb1d1_WeinerFish.sol,ERC721,OK,,6,6,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008051e6a1c7f7253443917a569236c12cbbb1d1_WeinerFish.sol,ERC721Enumerable,OK,,4,4,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008051e6a1c7f7253443917a569236c12cbbb1d1_WeinerFish.sol,IERC165,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008051e6a1c7f7253443917a569236c12cbbb1d1_WeinerFish.sol,IERC721,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008051e6a1c7f7253443917a569236c12cbbb1d1_WeinerFish.sol,IERC721Enumerable,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008051e6a1c7f7253443917a569236c12cbbb1d1_WeinerFish.sol,IERC721Metadata,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008051e6a1c7f7253443917a569236c12cbbb1d1_WeinerFish.sol,IERC721Receiver,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008051e6a1c7f7253443917a569236c12cbbb1d1_WeinerFish.sol,Ownable,OK,,1,1,0,12,12,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008051e6a1c7f7253443917a569236c12cbbb1d1_WeinerFish.sol,Strings,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008051e6a1c7f7253443917a569236c12cbbb1d1_WeinerFish.sol,WeinerFish,OK,,7,7,0,30,30,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00808581f24F017F2A4225CF3BB6cfF968982D1F_NFTStake.sol,,ERROR,"error: ParserError: Expected pragma, import directive or contract/interface/library/user-defined type/constant/function/error/event definition.",0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00808C4201db673c00950B291EcD23BB9C1C6B0F_TurfShop.sol,,ERROR,"error: ParserError: Multiple SPDX license identifiers found in source file. Use ""AND"" or ""OR"" to combine multiple licenses. Please see https://spdx.org for more information.",0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0080bf4a082234b9d8a01e796e7587532fa2d097_ShibaX.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,44,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0080bf4a082234b9d8a01e796e7587532fa2d097_ShibaX.sol,IERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,44,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0080bf4a082234b9d8a01e796e7587532fa2d097_ShibaX.sol,IUniswapV2Factory,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,44,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0080bf4a082234b9d8a01e796e7587532fa2d097_ShibaX.sol,IUniswapV2Router02,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,44,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0080bf4a082234b9d8a01e796e7587532fa2d097_ShibaX.sol,Ownable,OK,,1,1,0,12,12,0,DP-bitmask (optim absolut),0,44,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0080bf4a082234b9d8a01e796e7587532fa2d097_ShibaX.sol,SafeMath,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,44,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0080bf4a082234b9d8a01e796e7587532fa2d097_ShibaX.sol,ShibaX,OK,,14,14,0,33,33,0,DP-bitmask (optim absolut),0,44,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0080cfc1b3177a45a4459b2e85cd202c26b37eb9_DogeOrbit.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0080d1711e441b9edbde596d584af7af05afab7a_DCCT.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0080d4b7be95b550a69e8789340baa38da771743_XPAAssetToken.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0081138a2920c8aa793d02354678198c89c8c0c8_lockEtherPay.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008124D10026Ee9a5E7D985c0100bb6af1Fa8B92_LOSTAirdropV2.sol,,ERROR,"error: ParserError: Multiple SPDX license identifiers found in source file. Use ""AND"" or ""OR"" to combine multiple licenses. Please see https://spdx.org for more information.",0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00813e3421e1367353bfe7615c7f7f133c89df74_SPS.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0081571c56971098D8b319048909114924d0eb6c_FrenchBeef.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0081571c56971098D8b319048909114924d0eb6c_FrenchBeef.sol,ERC721A,OK,,8,8,0,0,0,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0081571c56971098D8b319048909114924d0eb6c_FrenchBeef.sol,ERC721A__IERC721Receiver,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0081571c56971098D8b319048909114924d0eb6c_FrenchBeef.sol,FrenchBeef,OK,,9,9,0,30,30,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0081571c56971098D8b319048909114924d0eb6c_FrenchBeef.sol,IERC721A,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0081571c56971098D8b319048909114924d0eb6c_FrenchBeef.sol,Ownable,OK,,1,1,0,12,12,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0081571c56971098D8b319048909114924d0eb6c_FrenchBeef.sol,ReentrancyGuard,OK,,1,1,0,0,0,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0081571c56971098D8b319048909114924d0eb6c_FrenchBeef.sol,Strings,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00818215ae894f8dA60f68aB508D713E0F79f720_SYLVestingWallet.sol,,ERROR,"error: ParserError: Multiple SPDX license identifiers found in source file. Use ""AND"" or ""OR"" to combine multiple licenses. Please see https://spdx.org for more information.",0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00819c26fbd1c7b70b3270567a55af46d5ea5b08_Connective_DAO.sol,Address,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,64,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00819c26fbd1c7b70b3270567a55af46d5ea5b08_Connective_DAO.sol,Connective_DAO,OK,,16,14,2,86,22,64,DP-bitmask (optim absolut),0,64,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00819c26fbd1c7b70b3270567a55af46d5ea5b08_Connective_DAO.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,64,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00819c26fbd1c7b70b3270567a55af46d5ea5b08_Connective_DAO.sol,IERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,64,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00819c26fbd1c7b70b3270567a55af46d5ea5b08_Connective_DAO.sol,IUniswapV2Factory,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,64,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00819c26fbd1c7b70b3270567a55af46d5ea5b08_Connective_DAO.sol,IUniswapV2Router01,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,64,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00819c26fbd1c7b70b3270567a55af46d5ea5b08_Connective_DAO.sol,Ownable,OK,,1,1,0,12,12,0,DP-bitmask (optim absolut),0,64,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00819c26fbd1c7b70b3270567a55af46d5ea5b08_Connective_DAO.sol,SafeMath,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,64,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0081e275024e6cedd91c94c9207c56ac7c5e8dc6_TEST.sol,,ERROR,"error: ParserError: Multiple SPDX license identifiers found in source file. Use ""AND"" or ""OR"" to combine multiple licenses. Please see https://spdx.org for more information.",0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00822484be254581970ed737d20cf2d71f14e525_Crowdsale.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00823a44dad9c080a5f959662076e9ee261ec271_HEXCAKEERC20.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,44,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00823a44dad9c080a5f959662076e9ee261ec271_HEXCAKEERC20.sol,HEXCAKEERC20,OK,,14,14,0,33,33,0,DP-bitmask (optim absolut),0,44,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00823a44dad9c080a5f959662076e9ee261ec271_HEXCAKEERC20.sol,IERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,44,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00823a44dad9c080a5f959662076e9ee261ec271_HEXCAKEERC20.sol,IUniswapV2Factory,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,44,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00823a44dad9c080a5f959662076e9ee261ec271_HEXCAKEERC20.sol,IUniswapV2Router02,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,44,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00823a44dad9c080a5f959662076e9ee261ec271_HEXCAKEERC20.sol,Ownable,OK,,1,1,0,12,12,0,DP-bitmask (optim absolut),0,44,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00823a44dad9c080a5f959662076e9ee261ec271_HEXCAKEERC20.sol,SafeMath,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,44,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008244dbcb62dd1301488614741cd507e3c2d339_GREEN.sol,,ERROR,"error: ParserError: Multiple SPDX license identifiers found in source file. Use ""AND"" or ""OR"" to combine multiple licenses. Please see https://spdx.org for more information.",0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00829f7929c5be50cb7de5853163e4ac9d917325_Ecocelium.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0082c999845Ad1C375F8cc8B6980F74cc3cF796c_BurnMinter.sol,,ERROR,"error: ParserError: Multiple SPDX license identifiers found in source file. Use ""AND"" or ""OR"" to combine multiple licenses. Please see https://spdx.org for more information.",0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00830bcB33555f8d1ffF10f7C1Cd51ab456073F2_UnamanoRegister.sol,Address,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,21,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00830bcB33555f8d1ffF10f7C1Cd51ab456073F2_UnamanoRegister.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,21,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00830bcB33555f8d1ffF10f7C1Cd51ab456073F2_UnamanoRegister.sol,Ownable,OK,,1,1,0,12,12,0,DP-bitmask (optim absolut),0,21,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00830bcB33555f8d1ffF10f7C1Cd51ab456073F2_UnamanoRegister.sol,ReentrancyGuard,OK,,1,1,0,0,0,0,DP-bitmask (optim absolut),0,21,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00830bcB33555f8d1ffF10f7C1Cd51ab456073F2_UnamanoRegister.sol,UnamanoRegister,OK,,4,4,0,12,12,0,DP-bitmask (optim absolut),0,21,0,0,1,0,0
real/sanctuary/contracts/mainnet/00/00832130896b1992f6be24A4130e5e1e56d29d65_InitializableAdminUpgradeabilityProxy.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00834e2763b108b01218638dc2cec27ce6d43753_MoverUBTStakeNode.sol,AccessControlUpgradeable,OK,,50,50,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,1,0,0
real/sanctuary/contracts/mainnet/00/00834e2763b108b01218638dc2cec27ce6d43753_MoverUBTStakeNode.sol,AddressUpgradeable,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00834e2763b108b01218638dc2cec27ce6d43753_MoverUBTStakeNode.sol,ContextUpgradeable,OK,,50,50,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00834e2763b108b01218638dc2cec27ce6d43753_MoverUBTStakeNode.sol,ERC165Upgradeable,OK,,50,50,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00834e2763b108b01218638dc2cec27ce6d43753_MoverUBTStakeNode.sol,IAccessControlUpgradeable,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00834e2763b108b01218638dc2cec27ce6d43753_MoverUBTStakeNode.sol,IERC165Upgradeable,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00834e2763b108b01218638dc2cec27ce6d43753_MoverUBTStakeNode.sol,IERC20Upgradeable,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00834e2763b108b01218638dc2cec27ce6d43753_MoverUBTStakeNode.sol,IMoverUBTStakePoolV2,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00834e2763b108b01218638dc2cec27ce6d43753_MoverUBTStakeNode.sol,IUBTStakingNode,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00834e2763b108b01218638dc2cec27ce6d43753_MoverUBTStakeNode.sol,Initializable,OK,,1,1,0,30,30,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00834e2763b108b01218638dc2cec27ce6d43753_MoverUBTStakeNode.sol,MoverUBTStakeNode,OK,,10,10,0,60,60,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00834e2763b108b01218638dc2cec27ce6d43753_MoverUBTStakeNode.sol,SafeERC20Upgradeable,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00834e2763b108b01218638dc2cec27ce6d43753_MoverUBTStakeNode.sol,SafeMathUpgradeable,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00834e2763b108b01218638dc2cec27ce6d43753_MoverUBTStakeNode.sol,StringsUpgradeable,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,88,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/008377EB0C62cE8e0BA3D7Bb4A5638591f21588E_Bond.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0083e312B10016e366cDAf60E392a5bF8D663669_WOJACK.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,53,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0083e312B10016e366cDAf60E392a5bF8D663669_WOJACK.sol,IERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,53,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0083e312B10016e366cDAf60E392a5bF8D663669_WOJACK.sol,IUniswapV2Factory,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,53,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0083e312B10016e366cDAf60E392a5bF8D663669_WOJACK.sol,IUniswapV2Router02,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,53,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0083e312B10016e366cDAf60E392a5bF8D663669_WOJACK.sol,Ownable,OK,,2,2,0,24,24,0,DP-bitmask (optim absolut),0,53,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0083e312B10016e366cDAf60E392a5bF8D663669_WOJACK.sol,SafeMath,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,53,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/0083e312B10016e366cDAf60E392a5bF8D663669_WOJACK.sol,WOJACK,OK,,18,18,0,32,32,0,DP-bitmask (optim absolut),0,53,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00848A79823FF0d04Ef2062b7DadDa81631b8aed_ArtNFT.sol,Address,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00848A79823FF0d04Ef2062b7DadDa81631b8aed_ArtNFT.sol,ArtNFT,OK,,1,1,0,0,0,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00848A79823FF0d04Ef2062b7DadDa81631b8aed_ArtNFT.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00848A79823FF0d04Ef2062b7DadDa81631b8aed_ArtNFT.sol,ERC165,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00848A79823FF0d04Ef2062b7DadDa81631b8aed_ArtNFT.sol,ERC721,OK,,6,6,0,0,0,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00848A79823FF0d04Ef2062b7DadDa81631b8aed_ArtNFT.sol,ERC721Burnable,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00848A79823FF0d04Ef2062b7DadDa81631b8aed_ArtNFT.sol,ERC721Enumerable,OK,,4,4,0,0,0,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
real/sanctuary/contracts/mainnet/00/00848A79823FF0d04Ef2062b7DadDa81631b8aed_ArtNFT.sol,IERC165,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,98,0,0,0,0,0
